zip_code,po_name,count_open_parks,year,all_school,countyname
27282,Jamestown,4,2013,5,Guilford County
27282,Jamestown,4,2014,5,Guilford County
27282,Jamestown,4,2015,6,Guilford County
27282,Jamestown,4,2016,6,Guilford County
27282,Jamestown,4,2017,6,Guilford County
27282,Jamestown,4,2018,6,Guilford County
27284,Kernersville,13,2000,7,Guilford County
27284,Kernersville,13,2000,7,Forsyth County
27284,Kernersville,13,2000,7,Davidson County
27284,Kernersville,13,2001,7,Guilford County
27284,Kernersville,13,2001,7,Forsyth County
27284,Kernersville,13,2001,7,Davidson County
27284,Kernersville,13,2002,7,Guilford County
27284,Kernersville,13,2002,7,Forsyth County
27284,Kernersville,13,2002,7,Davidson County
27284,Kernersville,13,2003,7,Guilford County
27284,Kernersville,13,2003,7,Forsyth County
27284,Kernersville,13,2003,7,Davidson County
27284,Kernersville,13,2004,7,Guilford County
27284,Kernersville,13,2004,7,Forsyth County
27284,Kernersville,13,2004,7,Davidson County
27284,Kernersville,13,2005,11,Guilford County
27284,Kernersville,13,2005,11,Forsyth County
27284,Kernersville,13,2005,11,Davidson County
27284,Kernersville,13,2006,11,Guilford County
27284,Kernersville,13,2006,11,Forsyth County
27284,Kernersville,13,2006,11,Davidson County
27284,Kernersville,13,2007,11,Guilford County
27284,Kernersville,13,2007,11,Forsyth County
27284,Kernersville,13,2007,11,Davidson County
27284,Kernersville,13,2008,12,Guilford County
27284,Kernersville,13,2008,12,Forsyth County
27284,Kernersville,13,2008,12,Davidson County
27284,Kernersville,13,2009,12,Guilford County
27284,Kernersville,13,2009,12,Forsyth County
27284,Kernersville,13,2009,12,Davidson County
27284,Kernersville,13,2010,13,Guilford County
27284,Kernersville,13,2010,13,Forsyth County
27284,Kernersville,13,2010,13,Davidson County
27284,Kernersville,13,2011,14,Guilford County
27284,Kernersville,13,2011,14,Forsyth County
27284,Kernersville,13,2011,14,Davidson County
27284,Kernersville,13,2012,14,Guilford County
27284,Kernersville,13,2012,14,Forsyth County
27284,Kernersville,13,2012,14,Davidson County
27284,Kernersville,13,2013,14,Guilford County
27284,Kernersville,13,2013,14,Forsyth County
27284,Kernersville,13,2013,14,Davidson County
27284,Kernersville,13,2014,14,Guilford County
27284,Kernersville,13,2014,14,Forsyth County
27284,Kernersville,13,2014,14,Davidson County
27284,Kernersville,13,2015,13,Guilford County
27284,Kernersville,13,2015,13,Forsyth County
27284,Kernersville,13,2015,13,Davidson County
27284,Kernersville,13,2016,13,Guilford County
27284,Kernersville,13,2016,13,Forsyth County
27284,Kernersville,13,2016,13,Davidson County
27284,Kernersville,13,2017,12,Guilford County
27284,Kernersville,13,2017,12,Forsyth County
27284,Kernersville,13,2017,12,Davidson County
27284,Kernersville,13,2018,12,Guilford County
27284,Kernersville,13,2018,12,Forsyth County
27284,Kernersville,13,2018,12,Davidson County
27285,Kernersville,13,2000,7,Forsyth County
27285,Kernersville,13,2001,7,Forsyth County
27285,Kernersville,13,2002,7,Forsyth County
27285,Kernersville,13,2003,7,Forsyth County
27285,Kernersville,13,2004,7,Forsyth County
27285,Kernersville,13,2005,11,Forsyth County
27285,Kernersville,13,2006,11,Forsyth County
27285,Kernersville,13,2007,11,Forsyth County
27285,Kernersville,13,2008,12,Forsyth County
27285,Kernersville,13,2009,12,Forsyth County
27285,Kernersville,13,2010,13,Forsyth County
27285,Kernersville,13,2011,14,Forsyth County
27285,Kernersville,13,2012,14,Forsyth County
27285,Kernersville,13,2013,14,Forsyth County
27285,Kernersville,13,2014,14,Forsyth County
27285,Kernersville,13,2015,13,Forsyth County
27285,Kernersville,13,2016,13,Forsyth County
27285,Kernersville,13,2017,12,Forsyth County
27285,Kernersville,13,2018,12,Forsyth County
27288,Eden,4,2000,6,Rockingham County
27288,Eden,4,2001,6,Rockingham County
27288,Eden,4,2002,6,Rockingham County
27288,Eden,4,2003,6,Rockingham County
27288,Eden,4,2004,6,Rockingham County
27288,Eden,4,2005,6,Rockingham County
27288,Eden,4,2006,6,Rockingham County
27288,Eden,4,2007,6,Rockingham County
27288,Eden,4,2008,6,Rockingham County
27288,Eden,4,2009,6,Rockingham County
27288,Eden,4,2010,6,Rockingham County
27288,Eden,4,2011,6,Rockingham County
27288,Eden,4,2012,6,Rockingham County
27288,Eden,4,2013,7,Rockingham County
27288,Eden,4,2014,7,Rockingham County
27288,Eden,4,2015,7,Rockingham County
27288,Eden,4,2016,6,Rockingham County
27288,Eden,4,2017,6,Rockingham County
27288,Eden,4,2018,6,Rockingham County
27289,Eden,4,2000,6,Rockingham County
27289,Eden,4,2001,6,Rockingham County
27289,Eden,4,2002,6,Rockingham County
27289,Eden,4,2003,6,Rockingham County
27289,Eden,4,2004,6,Rockingham County
27289,Eden,4,2005,6,Rockingham County
27289,Eden,4,2006,6,Rockingham County
27289,Eden,4,2007,6,Rockingham County
27289,Eden,4,2008,6,Rockingham County
27289,Eden,4,2009,6,Rockingham County
27289,Eden,4,2010,6,Rockingham County
27289,Eden,4,2011,6,Rockingham County
27289,Eden,4,2012,6,Rockingham County
27289,Eden,4,2013,7,Rockingham County
27289,Eden,4,2014,7,Rockingham County
27289,Eden,4,2015,7,Rockingham County
27289,Eden,4,2016,6,Rockingham County
27289,Eden,4,2017,6,Rockingham County
27289,Eden,4,2018,6,Rockingham County
27291,Leasburg,0,2004,1,Person County
27291,Leasburg,0,2004,1,Caswell County
27291,Leasburg,0,2005,1,Person County
27291,Leasburg,0,2005,1,Caswell County
27291,Leasburg,0,2006,1,Person County
27291,Leasburg,0,2006,1,Caswell County
27291,Leasburg,0,2007,1,Person County
27291,Leasburg,0,2007,1,Caswell County
27291,Leasburg,0,2009,1,Person County
27291,Leasburg,0,2009,1,Caswell County
27291,Leasburg,0,2010,1,Person County
27291,Leasburg,0,2010,1,Caswell County
27292,Lexington,9,2000,9,Randolph County
27292,Lexington,9,2000,9,Davidson County
27292,Lexington,9,2001,10,Randolph County
27292,Lexington,9,2001,10,Davidson County
27292,Lexington,9,2002,10,Randolph County
27292,Lexington,9,2002,10,Davidson County
27292,Lexington,9,2003,12,Randolph County
27292,Lexington,9,2003,12,Davidson County
27292,Lexington,9,2004,13,Randolph County
27292,Lexington,9,2004,13,Davidson County
27292,Lexington,9,2005,16,Randolph County
27292,Lexington,9,2005,16,Davidson County
27292,Lexington,9,2006,16,Randolph County
27292,Lexington,9,2006,16,Davidson County
27292,Lexington,9,2007,16,Randolph County
27292,Lexington,9,2007,16,Davidson County
27292,Lexington,9,2008,16,Randolph County
27292,Lexington,9,2008,16,Davidson County
27292,Lexington,9,2009,15,Randolph County
27292,Lexington,9,2009,15,Davidson County
27292,Lexington,9,2010,16,Randolph County
27292,Lexington,9,2010,16,Davidson County
27292,Lexington,9,2011,17,Randolph County
27292,Lexington,9,2011,17,Davidson County
27292,Lexington,9,2012,17,Randolph County
27292,Lexington,9,2012,17,Davidson County
27292,Lexington,9,2013,16,Randolph County
27292,Lexington,9,2013,16,Davidson County
27292,Lexington,9,2014,16,Randolph County
27292,Lexington,9,2014,16,Davidson County
27292,Lexington,9,2015,17,Randolph County
27292,Lexington,9,2015,17,Davidson County
27292,Lexington,9,2016,17,Randolph County
27292,Lexington,9,2016,17,Davidson County
27292,Lexington,9,2017,17,Randolph County
27292,Lexington,9,2017,17,Davidson County
27292,Lexington,9,2018,17,Randolph County
27292,Lexington,9,2018,17,Davidson County
27293,Lexington,9,2000,9,Davidson County
27293,Lexington,9,2001,10,Davidson County
27293,Lexington,9,2002,10,Davidson County
27293,Lexington,9,2003,12,Davidson County
27293,Lexington,9,2004,13,Davidson County
27293,Lexington,9,2005,16,Davidson County
27293,Lexington,9,2006,16,Davidson County
27293,Lexington,9,2007,16,Davidson County
27293,Lexington,9,2008,16,Davidson County
27293,Lexington,9,2009,15,Davidson County
27293,Lexington,9,2010,16,Davidson County
27293,Lexington,9,2011,17,Davidson County
27293,Lexington,9,2012,17,Davidson County
27293,Lexington,9,2013,16,Davidson County
27293,Lexington,9,2014,16,Davidson County
27293,Lexington,9,2015,17,Davidson County
27293,Lexington,9,2016,17,Davidson County
27293,Lexington,9,2017,17,Davidson County
27293,Lexington,9,2018,17,Davidson County
27294,Lexington,9,2000,9,Davidson County
27294,Lexington,9,2001,10,Davidson County
27294,Lexington,9,2002,10,Davidson County
27294,Lexington,9,2003,12,Davidson County
27294,Lexington,9,2004,13,Davidson County
27294,Lexington,9,2005,16,Davidson County
27294,Lexington,9,2006,16,Davidson County
27294,Lexington,9,2007,16,Davidson County
27294,Lexington,9,2008,16,Davidson County
27294,Lexington,9,2009,15,Davidson County
27294,Lexington,9,2010,16,Davidson County
27294,Lexington,9,2011,17,Davidson County
27294,Lexington,9,2012,17,Davidson County
27294,Lexington,9,2013,16,Davidson County
27294,Lexington,9,2014,16,Davidson County
27294,Lexington,9,2015,17,Davidson County
27294,Lexington,9,2016,17,Davidson County
27294,Lexington,9,2017,17,Davidson County
27294,Lexington,9,2018,17,Davidson County
27351,Southmont,9,2000,9,Davidson County
27351,Southmont,9,2001,10,Davidson County
27351,Southmont,9,2002,10,Davidson County
27351,Southmont,9,2003,12,Davidson County
27351,Southmont,9,2004,13,Davidson County
27351,Southmont,9,2005,16,Davidson County
27351,Southmont,9,2006,16,Davidson County
27351,Southmont,9,2007,16,Davidson County
27351,Southmont,9,2008,16,Davidson County
27351,Southmont,9,2009,15,Davidson County
27351,Southmont,9,2010,16,Davidson County
27351,Southmont,9,2011,17,Davidson County
27351,Southmont,9,2012,17,Davidson County
27351,Southmont,9,2013,16,Davidson County
27351,Southmont,9,2014,16,Davidson County
27351,Southmont,9,2015,17,Davidson County
27351,Southmont,9,2016,17,Davidson County
27351,Southmont,9,2017,17,Davidson County
27351,Southmont,9,2018,17,Davidson County
27295,Lexington,1,2000,6,Davidson County
27295,Lexington,1,2001,6,Davidson County
27295,Lexington,1,2002,6,Davidson County
27295,Lexington,1,2003,7,Davidson County
27295,Lexington,1,2004,10,Davidson County
27295,Lexington,1,2005,9,Davidson County
27295,Lexington,1,2006,9,Davidson County
27295,Lexington,1,2007,10,Davidson County
27295,Lexington,1,2008,12,Davidson County
27295,Lexington,1,2009,12,Davidson County
27295,Lexington,1,2010,12,Davidson County
27295,Lexington,1,2011,13,Davidson County
27295,Lexington,1,2012,13,Davidson County
27295,Lexington,1,2013,13,Davidson County
27295,Lexington,1,2014,13,Davidson County
27295,Lexington,1,2015,13,Davidson County
27295,Lexington,1,2016,12,Davidson County
27295,Lexington,1,2017,13,Davidson County
27295,Lexington,1,2018,13,Davidson County
27374,Welcome,1,2000,6,Davidson County
27374,Welcome,1,2001,6,Davidson County
27374,Welcome,1,2002,6,Davidson County
27374,Welcome,1,2003,7,Davidson County
27374,Welcome,1,2004,10,Davidson County
27374,Welcome,1,2005,9,Davidson County
27374,Welcome,1,2006,9,Davidson County
27374,Welcome,1,2007,10,Davidson County
27374,Welcome,1,2008,12,Davidson County
27374,Welcome,1,2009,12,Davidson County
27374,Welcome,1,2010,12,Davidson County
27374,Welcome,1,2011,13,Davidson County
27374,Welcome,1,2012,13,Davidson County
27374,Welcome,1,2013,13,Davidson County
27374,Welcome,1,2014,13,Davidson County
27374,Welcome,1,2015,13,Davidson County
27374,Welcome,1,2016,12,Davidson County
27374,Welcome,1,2017,13,Davidson County
27374,Welcome,1,2018,13,Davidson County
27298,Liberty,0,2000,3,Randolph County
27298,Liberty,0,2000,3,Guilford County
27298,Liberty,0,2000,3,Chatham County
27298,Liberty,0,2000,3,Alamance County
27298,Liberty,0,2001,3,Randolph County
27298,Liberty,0,2001,3,Guilford County
27298,Liberty,0,2001,3,Chatham County
27298,Liberty,0,2001,3,Alamance County
27298,Liberty,0,2002,3,Randolph County
27298,Liberty,0,2002,3,Guilford County
27298,Liberty,0,2002,3,Chatham County
27298,Liberty,0,2002,3,Alamance County
27298,Liberty,0,2003,3,Randolph County
27298,Liberty,0,2003,3,Guilford County
27298,Liberty,0,2003,3,Chatham County
27298,Liberty,0,2003,3,Alamance County
27298,Liberty,0,2004,3,Randolph County
27298,Liberty,0,2004,3,Guilford County
27298,Liberty,0,2004,3,Chatham County
27298,Liberty,0,2004,3,Alamance County
27298,Liberty,0,2005,3,Randolph County
27298,Liberty,0,2005,3,Guilford County
27298,Liberty,0,2005,3,Chatham County
27298,Liberty,0,2005,3,Alamance County
27298,Liberty,0,2006,3,Randolph County
27298,Liberty,0,2006,3,Guilford County
27298,Liberty,0,2006,3,Chatham County
27298,Liberty,0,2006,3,Alamance County
27298,Liberty,0,2007,3,Randolph County
27298,Liberty,0,2007,3,Guilford County
27298,Liberty,0,2007,3,Chatham County
27298,Liberty,0,2007,3,Alamance County
27298,Liberty,0,2008,3,Randolph County
27298,Liberty,0,2008,3,Guilford County
27298,Liberty,0,2008,3,Chatham County
27298,Liberty,0,2008,3,Alamance County
27298,Liberty,0,2009,3,Randolph County
27298,Liberty,0,2009,3,Guilford County
27298,Liberty,0,2009,3,Chatham County
27298,Liberty,0,2009,3,Alamance County
27298,Liberty,0,2010,3,Randolph County
27298,Liberty,0,2010,3,Guilford County
27298,Liberty,0,2010,3,Chatham County
27298,Liberty,0,2010,3,Alamance County
27298,Liberty,0,2011,3,Randolph County
27298,Liberty,0,2011,3,Guilford County
27298,Liberty,0,2011,3,Chatham County
27298,Liberty,0,2011,3,Alamance County
27298,Liberty,0,2012,3,Randolph County
27298,Liberty,0,2012,3,Guilford County
27298,Liberty,0,2012,3,Chatham County
27298,Liberty,0,2012,3,Alamance County
27298,Liberty,0,2013,3,Randolph County
27298,Liberty,0,2013,3,Guilford County
27298,Liberty,0,2013,3,Chatham County
27298,Liberty,0,2013,3,Alamance County
27298,Liberty,0,2014,3,Randolph County
27298,Liberty,0,2014,3,Guilford County
27298,Liberty,0,2014,3,Chatham County
27298,Liberty,0,2014,3,Alamance County
27298,Liberty,0,2015,3,Randolph County
27298,Liberty,0,2015,3,Guilford County
27298,Liberty,0,2015,3,Chatham County
27298,Liberty,0,2015,3,Alamance County
27298,Liberty,0,2016,3,Randolph County
27298,Liberty,0,2016,3,Guilford County
27298,Liberty,0,2016,3,Chatham County
27298,Liberty,0,2016,3,Alamance County
27298,Liberty,0,2017,3,Randolph County
27298,Liberty,0,2017,3,Guilford County
27298,Liberty,0,2017,3,Chatham County
27298,Liberty,0,2017,3,Alamance County
27298,Liberty,0,2018,3,Randolph County
27298,Liberty,0,2018,3,Guilford County
27298,Liberty,0,2018,3,Chatham County
27298,Liberty,0,2018,3,Alamance County
27299,Linwood,1,2000,1,Davidson County
27299,Linwood,1,2001,1,Davidson County
27299,Linwood,1,2002,1,Davidson County
27299,Linwood,1,2003,2,Davidson County
27299,Linwood,1,2005,2,Davidson County
27299,Linwood,1,2006,2,Davidson County
27299,Linwood,1,2007,2,Davidson County
27299,Linwood,1,2008,1,Davidson County
27301,Mc Leansville,1,2000,2,Guilford County
27301,Mc Leansville,1,2001,2,Guilford County
27301,Mc Leansville,1,2002,2,Guilford County
27301,Mc Leansville,1,2003,2,Guilford County
27301,Mc Leansville,1,2004,2,Guilford County
27301,Mc Leansville,1,2005,3,Guilford County
27301,Mc Leansville,1,2006,3,Guilford County
27301,Mc Leansville,1,2007,3,Guilford County
27301,Mc Leansville,1,2008,4,Guilford County
27301,Mc Leansville,1,2009,4,Guilford County
27301,Mc Leansville,1,2010,3,Guilford County
27301,Mc Leansville,1,2011,5,Guilford County
27301,Mc Leansville,1,2012,5,Guilford County
27301,Mc Leansville,1,2013,4,Guilford County
27301,Mc Leansville,1,2014,4,Guilford County
27301,Mc Leansville,1,2015,4,Guilford County
27301,Mc Leansville,1,2016,5,Guilford County
27301,Mc Leansville,1,2017,6,Guilford County
27301,Mc Leansville,1,2018,5,Guilford County
27302,Mebane,6,2000,5,Orange County
27302,Mebane,6,2000,5,Caswell County
27302,Mebane,6,2000,5,Alamance County
27302,Mebane,6,2001,5,Orange County
27302,Mebane,6,2001,5,Caswell County
27302,Mebane,6,2001,5,Alamance County
27302,Mebane,6,2002,5,Orange County
27302,Mebane,6,2002,5,Caswell County
27302,Mebane,6,2002,5,Alamance County
27302,Mebane,6,2003,6,Orange County
27302,Mebane,6,2003,6,Caswell County
27302,Mebane,6,2003,6,Alamance County
27302,Mebane,6,2004,6,Orange County
27302,Mebane,6,2004,6,Caswell County
27302,Mebane,6,2004,6,Alamance County
27302,Mebane,6,2005,6,Orange County
27302,Mebane,6,2005,6,Caswell County
27302,Mebane,6,2005,6,Alamance County
27302,Mebane,6,2006,6,Orange County
27302,Mebane,6,2006,6,Caswell County
27302,Mebane,6,2006,6,Alamance County
27302,Mebane,6,2007,6,Orange County
27302,Mebane,6,2007,6,Caswell County
27302,Mebane,6,2007,6,Alamance County
27302,Mebane,6,2008,6,Orange County
27302,Mebane,6,2008,6,Caswell County
27302,Mebane,6,2008,6,Alamance County
27302,Mebane,6,2009,6,Orange County
27302,Mebane,6,2009,6,Caswell County
27302,Mebane,6,2009,6,Alamance County
27302,Mebane,6,2010,6,Orange County
27302,Mebane,6,2010,6,Caswell County
27302,Mebane,6,2010,6,Alamance County
27302,Mebane,6,2011,8,Orange County
27302,Mebane,6,2011,8,Caswell County
27302,Mebane,6,2011,8,Alamance County
27302,Mebane,6,2012,7,Orange County
27302,Mebane,6,2012,7,Caswell County
27302,Mebane,6,2012,7,Alamance County
27302,Mebane,6,2013,8,Orange County
27302,Mebane,6,2013,8,Caswell County
27302,Mebane,6,2013,8,Alamance County
27302,Mebane,6,2014,8,Orange County
27302,Mebane,6,2014,8,Caswell County
27302,Mebane,6,2014,8,Alamance County
27302,Mebane,6,2015,8,Orange County
27302,Mebane,6,2015,8,Caswell County
27302,Mebane,6,2015,8,Alamance County
27302,Mebane,6,2016,8,Orange County
27302,Mebane,6,2016,8,Caswell County
27302,Mebane,6,2016,8,Alamance County
27302,Mebane,6,2017,8,Orange County
27302,Mebane,6,2017,8,Caswell County
27302,Mebane,6,2017,8,Alamance County
27302,Mebane,6,2018,8,Orange County
27302,Mebane,6,2018,8,Caswell County
27302,Mebane,6,2018,8,Alamance County
27306,Mount Gilead,0,2004,3,Richmond County
27306,Mount Gilead,0,2004,3,Montgomery County
27306,Mount Gilead,0,2005,3,Richmond County
27306,Mount Gilead,0,2005,3,Montgomery County
27306,Mount Gilead,0,2006,3,Richmond County
27306,Mount Gilead,0,2006,3,Montgomery County
27306,Mount Gilead,0,2007,3,Richmond County
27306,Mount Gilead,0,2007,3,Montgomery County
27306,Mount Gilead,0,2008,3,Richmond County
27306,Mount Gilead,0,2008,3,Montgomery County
27306,Mount Gilead,0,2009,3,Richmond County
