Date,Year,County,median_listing_price,active_listing_count,median_days_on_market,new_listing_count,price_increased_count,price_reduced_count,median_square_feet,average_listing_price,total_listing_count,violent_crime_rate,30_Year_Fixed_Rate,Number_of_Schools,median_listing_price_mm,Number_of_Parks,Price_Status
2017-10,2017,Yadkin,202400.0,112.0,71.0,24.0,0.0,16.0,2097.0,268226.0,123.0,224.6,3.9,16.0,,4.0,down
2017-10,2017,Buncombe,422391.0,1431.0,77.0,400.0,36.0,656.0,2205.0,620350.0,1893.0,301.5,3.9,210.0,,211.0,down
2017-10,2017,Johnston,264900.0,700.0,62.0,296.0,16.0,192.0,2395.0,276092.0,896.0,166.1,3.9,145.0,,248.0,down
2017-10,2017,Surry,169450.0,291.0,130.0,48.0,4.0,60.0,2128.0,243632.0,319.0,177,3.9,45.0,,13.0,down
2017-10,2017,Hoke,180500.0,317.0,74.0,96.0,0.0,44.0,1950.0,188957.0,425.0,178,3.9,62.0,,24.0,down
2017-10,2017,Mecklenburg,389000.0,3135.0,58.0,1504.0,296.0,1680.0,2670.0,532013.0,5002.0,638.6,3.9,571.0,,905.0,down
2017-10,2017,Randolph,189900.0,465.0,102.0,96.0,4.0,84.0,2200.0,269078.0,538.0,235.9,3.9,126.0,,90.0,down
2017-10,2017,Warren,179900.0,41.0,111.0,4.0,0.0,8.0,2235.0,273924.0,49.0,212.4,3.9,30.0,,1.0,down
2017-10,2017,Orange,405923.0,484.0,84.0,104.0,8.0,80.0,2593.0,532639.0,582.0,175.7,3.9,118.0,,126.0,down
2017-10,2017,Chowan,253700.0,151.0,150.0,12.0,0.0,28.0,2117.0,304965.0,166.0,454.1,3.9,8.0,,4.0,down
2017-10,2017,Washington,132450.0,36.0,118.0,0.0,0.0,4.0,1998.0,168098.0,41.0,,3.9,8.0,,9.0,down
2017-10,2017,Cleveland,139450.0,420.0,88.0,84.0,4.0,76.0,1803.0,192900.0,474.0,158.7,3.9,68.0,,38.0,down
2017-10,2017,Duplin,161450.0,140.0,137.0,24.0,0.0,28.0,1982.0,196505.0,170.0,175,3.9,34.0,,9.0,down
2017-10,2017,Wake,389900.0,4110.0,64.0,1676.0,200.0,1488.0,2800.0,463576.0,5501.0,249.7,3.9,543.0,,1627.0,down
2017-10,2017,Beaufort,249000.0,375.0,126.0,48.0,0.0,72.0,2082.0,268086.0,449.0,317,3.9,25.0,,18.0,down
2017-10,2017,Sampson,129900.0,102.0,101.0,28.0,0.0,20.0,1806.0,174282.0,131.0,285.6,3.9,62.0,,22.0,down
2017-10,2017,Jones,172500.0,40.0,82.0,4.0,0.0,4.0,1807.0,177181.0,46.0,,3.9,36.0,,18.0,down
2017-10,2017,Wilson,129900.0,297.0,108.0,68.0,8.0,88.0,1765.0,163249.0,412.0,466.1,3.9,87.0,,70.0,down
2017-10,2017,Swain,289000.0,183.0,171.0,16.0,0.0,16.0,2124.0,423160.0,204.0,287.5,3.9,14.0,,1.0,down
2017-10,2017,Wilkes,239900.0,279.0,116.0,44.0,0.0,28.0,1890.0,367383.0,332.0,226.3,3.9,53.0,,34.0,down
2017-10,2017,Vance,171740.0,104.0,86.0,24.0,0.0,16.0,1870.0,206695.0,124.0,540.4,3.9,45.0,,15.0,down
2017-10,2017,New hanover,329900.0,1690.0,93.0,488.0,88.0,676.0,2133.0,498876.0,2489.0,,3.9,,,,down
2017-10,2017,Camden,272400.0,114.0,94.0,28.0,0.0,16.0,2025.0,294135.0,128.0,19.5,3.9,22.0,,9.0,down
2017-10,2017,Greene,96900.0,29.0,120.0,0.0,0.0,4.0,1329.0,124221.0,32.0,225.3,3.9,43.0,,23.0,down
2017-10,2017,Union,419450.0,904.0,74.0,276.0,44.0,424.0,3274.0,508515.0,1245.0,213.8,3.9,96.0,,130.0,down
2017-10,2017,Craven,194950.0,605.0,84.0,148.0,4.0,128.0,1919.0,257185.0,835.0,280.3,3.9,66.0,,63.0,down
2017-10,2017,Lee,210950.0,468.0,88.0,104.0,0.0,88.0,2218.0,230024.0,609.0,,3.9,47.0,,22.0,down
2017-10,2017,Moore,299900.0,1023.0,109.0,200.0,24.0,140.0,2500.0,368484.0,1265.0,151.7,3.9,68.0,,61.0,down
2017-10,2017,Dare,443500.0,1040.0,144.0,168.0,8.0,140.0,2167.0,593622.0,1254.0,218.2,3.9,12.0,,22.0,down
2017-10,2017,Brunswick,310700.0,2150.0,112.0,452.0,56.0,436.0,1980.0,407246.0,2917.0,152.4,3.9,49.0,,70.0,down
2017-10,2017,Bladen,159500.0,98.0,146.0,12.0,0.0,8.0,1531.0,183846.0,116.0,,3.9,48.0,,9.0,down
2017-10,2017,Graham,269450.0,103.0,142.0,8.0,0.0,8.0,1579.0,323414.0,111.0,216.5,3.9,3.0,,1.0,down
2017-10,2017,Iredell,350000.0,1024.0,87.0,268.0,32.0,404.0,2918.0,495718.0,1328.0,333.3,3.9,148.0,,104.0,down
2017-10,2017,Pasquotank,199950.0,270.0,103.0,68.0,0.0,44.0,2099.0,214376.0,312.0,518.2,3.9,51.0,,21.0,down
2017-10,2017,Caldwell,164900.0,299.0,91.0,76.0,0.0,60.0,1780.0,229760.0,344.0,177.9,3.9,105.0,,85.0,down
2017-10,2017,Transylvania,427000.0,510.0,168.0,76.0,0.0,100.0,2323.0,648693.0,603.0,155.5,3.9,17.0,,17.0,down
2017-10,2017,Watauga,326750.0,1337.0,150.0,148.0,4.0,148.0,1994.0,484779.0,1557.0,98.5,3.9,40.0,,44.0,down
2017-10,2017,Harnett,178745.0,930.0,78.0,244.0,28.0,144.0,1950.0,194382.0,1154.0,298.5,3.9,110.0,,108.0,down
2017-10,2017,Chatham,500000.0,411.0,118.0,72.0,8.0,80.0,3187.0,606950.0,495.0,211.2,3.9,107.0,,90.0,down
2017-10,2017,Martin,87400.0,88.0,149.0,16.0,0.0,12.0,1600.0,111930.0,103.0,416.9,3.9,25.0,,23.0,down
2017-10,2017,Lenoir,121500.0,230.0,134.0,28.0,0.0,28.0,1921.0,141339.0,265.0,667.8,3.9,31.0,,13.0,down
2017-10,2017,Avery,243824.0,333.0,149.0,28.0,0.0,24.0,1849.0,469816.0,366.0,95.9,3.9,40.0,,9.0,down
2017-10,2017,Onslow,190623.0,1533.0,94.0,380.0,76.0,336.0,1717.0,247039.0,2171.0,304.7,3.9,91.0,,58.0,down
2017-10,2017,Henderson,364700.0,664.0,88.0,180.0,16.0,244.0,2412.0,524766.0,895.0,145.7,3.9,100.0,,104.0,down
2017-10,2017,Rockingham,149900.0,513.0,122.0,96.0,0.0,88.0,1897.0,230108.0,564.0,299.3,3.9,68.0,,73.0,down
2017-10,2017,Wayne,163400.0,467.0,84.0,96.0,0.0,84.0,1816.0,176293.0,484.0,384.2,3.9,86.0,,36.0,down
2017-10,2017,Richmond,140400.0,160.0,100.0,28.0,0.0,24.0,1905.0,194529.0,176.0,588.9,3.9,34.0,,15.0,down
2017-10,2017,Rutherford,249900.0,604.0,110.0,84.0,4.0,100.0,1981.0,355759.0,679.0,276.1,3.9,48.0,,25.0,down
2017-10,2017,Northampton,89450.0,76.0,178.0,8.0,0.0,8.0,1640.0,202326.0,85.0,219.9,3.9,12.0,,4.0,down
2017-10,2017,Clay,269000.0,429.0,163.0,60.0,0.0,40.0,2058.0,386017.0,429.0,178,3.9,14.0,,5.0,down
2017-10,2017,Alamance,201724.0,1161.0,92.0,268.0,12.0,260.0,2038.0,268095.0,1292.0,503.6,3.9,94.0,,54.0,down
2017-10,2017,Hertford,129900.0,91.0,185.0,4.0,0.0,12.0,1802.0,152292.0,95.0,268.3,3.9,10.0,,3.0,down
2017-10,2017,Pender,293450.0,345.0,96.0,76.0,8.0,104.0,2310.0,348022.0,514.0,170.6,3.9,37.0,,50.0,down
2017-10,2017,Ashe,256875.0,362.0,150.0,44.0,0.0,44.0,1801.0,332610.0,420.0,,3.9,7.0,,5.0,down
2017-10,2017,Cabarrus,298000.0,523.0,59.0,284.0,48.0,292.0,2476.0,333750.0,820.0,111.4,3.9,164.0,,120.0,down
2017-10,2017,Polk,395000.0,376.0,135.0,52.0,4.0,60.0,2393.0,555873.0,419.0,44.1,3.9,25.0,,40.0,down
2017-10,2017,Rowan,179990.0,591.0,85.0,116.0,12.0,164.0,1966.0,249883.0,717.0,295.6,3.9,109.0,,119.0,down
2017-10,2017,Montgomery,149900.0,46.0,98.0,8.0,0.0,4.0,1786.0,240832.0,53.0,211.4,3.9,19.0,,10.0,down
2017-10,2017,Pamlico,285000.0,173.0,193.0,12.0,0.0,28.0,1878.0,349630.0,209.0,72.6,3.9,16.0,,10.0,down
2017-10,2017,Tyrrell,199500.0,21.0,79.0,4.0,0.0,0.0,1968.0,215696.0,26.0,265.6,3.9,5.0,,0.0,down
2017-10,2017,Stanly,285000.0,293.0,99.0,52.0,8.0,76.0,2136.0,366359.0,371.0,264.7,3.9,39.0,,22.0,down
2017-10,2017,Caswell,267450.0,58.0,161.0,8.0,0.0,8.0,1977.0,409042.0,61.0,200.2,3.9,48.0,,37.0,down
2017-10,2017,Bertie,99000.0,58.0,135.0,4.0,0.0,4.0,1706.0,169597.0,63.0,151.6,3.9,16.0,,10.0,down
2017-10,2017,Lincoln,332475.0,419.0,95.0,100.0,16.0,152.0,2501.0,415442.0,593.0,176.7,3.9,67.0,,27.0,down
2017-10,2017,Forsyth,215000.0,1449.0,77.0,452.0,20.0,384.0,2136.0,319230.0,1807.0,702.2,3.9,352.0,,479.0,down
2017-10,2017,Scotland,142450.0,158.0,133.0,20.0,0.0,12.0,2049.0,175060.0,163.0,723.8,3.9,40.0,,13.0,down
2017-10,2017,Gaston,218400.0,593.0,67.0,264.0,60.0,220.0,2118.0,270203.0,976.0,459.5,3.9,112.0,,99.0,down
2017-10,2017,Yancey,297000.0,402.0,174.0,12.0,0.0,36.0,1960.0,395473.0,424.0,60.8,3.9,26.0,,4.0,down
2017-10,2017,Stokes,224500.0,142.0,99.0,24.0,0.0,24.0,2650.0,322524.0,170.0,194.7,3.9,44.0,,16.0,down
2017-10,2017,Macon,372000.0,882.0,155.0,92.0,4.0,72.0,2162.0,586674.0,1011.0,,3.9,38.0,,14.0,down
2017-10,2017,Davie,250000.0,264.0,103.0,72.0,0.0,48.0,1622.0,351090.0,299.0,225.7,3.9,33.0,,9.0,down
2017-10,2017,Nash,139900.0,448.0,87.0,104.0,4.0,108.0,1748.0,185141.0,595.0,,3.9,56.0,,64.0,down
2017-10,2017,Mcdowell,282500.0,277.0,123.0,56.0,0.0,44.0,1959.0,362417.0,299.0,,3.9,,,,down
2017-10,2017,Robeson,139900.0,279.0,110.0,48.0,0.0,40.0,1950.0,157790.0,340.0,920.3,3.9,85.0,,47.0,down
2017-10,2017,Durham,319544.0,601.0,53.0,312.0,24.0,188.0,2204.0,397277.0,921.0,767.9,3.9,222.0,,412.0,down
2017-10,2017,Anson,117200.0,79.0,144.0,12.0,0.0,4.0,2000.0,170321.0,92.0,554.8,3.9,15.0,,3.0,down
2017-10,2017,Pitt,190200.0,590.0,80.0,164.0,4.0,112.0,2041.0,225079.0,928.0,485.1,3.9,133.0,,100.0,down
2017-10,2017,Halifax,188745.0,233.0,136.0,36.0,0.0,20.0,1918.0,264458.0,274.0,506.5,3.9,34.0,,20.0,down
2017-10,2017,Haywood,298250.0,588.0,125.0,104.0,12.0,200.0,2120.0,408142.0,734.0,302.1,3.9,50.0,,26.0,down
2017-10,2017,Hyde,359000.0,46.0,139.0,0.0,0.0,4.0,1574.0,330873.0,52.0,,3.9,3.0,,0.0,down
2017-10,2017,Currituck,385000.0,651.0,121.0,112.0,8.0,116.0,2468.0,568768.0,750.0,157.6,3.9,12.0,,3.0,down
2017-10,2017,Davidson,172500.0,521.0,99.0,132.0,0.0,128.0,2600.0,232698.0,627.0,213.7,3.9,193.0,,126.0,down
2017-10,2017,Burke,199900.0,394.0,99.0,80.0,0.0,56.0,1967.0,309619.0,425.0,178.7,3.9,115.0,,118.0,down
2017-09,2017,Macon,364000.0,918.0,137.0,84.0,4.0,92.0,2103.0,580382.0,1087.0,,3.81,38.0,,14.0,down
2017-09,2017,Alamance,205000.0,1131.0,82.0,364.0,12.0,304.0,2029.0,269509.0,1268.0,503.6,3.81,94.0,,54.0,down
2017-09,2017,Catawba,269900.0,810.0,94.0,220.0,12.0,192.0,2332.0,330657.0,984.0,320.5,3.81,98.0,,65.0,down
2017-09,2017,Richmond,139500.0,179.0,96.0,20.0,0.0,16.0,1813.0,188835.0,198.0,588.9,3.81,34.0,,15.0,down
2017-09,2017,Anson,126000.0,80.0,149.0,16.0,0.0,20.0,1900.0,158824.0,91.0,554.8,3.81,15.0,,3.0,down
2017-09,2017,Person,237000.0,143.0,103.0,28.0,0.0,24.0,1839.0,327228.0,167.0,322,3.81,24.0,,9.0,down
2017-09,2017,Duplin,159000.0,146.0,117.0,12.0,0.0,36.0,1876.0,193658.0,176.0,175,3.81,34.0,,9.0,down
2017-09,2017,Greene,96900.0,33.0,102.0,8.0,0.0,8.0,1318.0,125703.0,38.0,225.3,3.81,43.0,,23.0,down
2017-09,2017,Moore,299900.0,1067.0,106.0,224.0,12.0,144.0,2500.0,374047.0,1299.0,151.7,3.81,68.0,,61.0,down
2017-09,2017,Cherokee,185000.0,806.0,107.0,108.0,0.0,108.0,1708.0,227150.0,809.0,321.5,3.81,27.0,,2.0,down
2017-09,2017,Gaston,224900.0,594.0,64.0,280.0,48.0,252.0,2095.0,268699.0,1004.0,459.5,3.81,112.0,,99.0,down
2017-09,2017,Durham,324900.0,617.0,51.0,396.0,44.0,216.0,2297.0,397682.0,935.0,767.9,3.81,222.0,,412.0,down
2017-09,2017,Buncombe,425000.0,1464.0,72.0,356.0,44.0,648.0,2235.0,620889.0,1927.0,301.5,3.81,210.0,,211.0,down
2017-09,2017,Sampson,141000.0,98.0,95.0,24.0,0.0,24.0,1852.0,185270.0,125.0,285.6,3.81,62.0,,22.0,down
2017-09,2017,Stanly,282500.0,315.0,101.0,76.0,4.0,72.0,2148.0,367673.0,399.0,264.7,3.81,39.0,,22.0,down
2017-09,2017,Pender,297900.0,349.0,91.0,80.0,8.0,88.0,2340.0,353711.0,520.0,170.6,3.81,37.0,,50.0,down
2017-09,2017,Lincoln,329900.0,450.0,82.0,96.0,20.0,156.0,2501.0,403993.0,614.0,176.7,3.81,67.0,,27.0,down
2017-09,2017,Yancey,275000.0,436.0,171.0,40.0,0.0,52.0,1956.0,377611.0,452.0,60.8,3.81,26.0,,4.0,down
2017-09,2017,Caswell,239900.0,57.0,151.0,8.0,0.0,4.0,1952.0,396721.0,59.0,200.2,3.81,48.0,,37.0,down
2017-09,2017,Lenoir,123000.0,244.0,122.0,40.0,0.0,28.0,1919.0,141502.0,277.0,667.8,3.81,31.0,,13.0,down
2017-09,2017,Edgecombe,79900.0,167.0,158.0,16.0,0.0,32.0,1544.0,113295.0,200.0,,3.81,61.0,,83.0,down
2017-09,2017,Hoke,186000.0,309.0,78.0,88.0,4.0,40.0,2100.0,193603.0,435.0,178,3.81,62.0,,24.0,down
2017-09,2017,Hyde,359000.0,46.0,155.0,4.0,0.0,4.0,1560.0,334044.0,51.0,,3.81,3.0,,0.0,down
2017-09,2017,Graham,239900.0,106.0,130.0,16.0,0.0,12.0,1550.0,314396.0,112.0,216.5,3.81,3.0,,1.0,down
2017-09,2017,Northampton,95000.0,77.0,161.0,4.0,0.0,12.0,1630.0,200692.0,90.0,219.9,3.81,12.0,,4.0,down
2017-09,2017,Carteret,309000.0,1161.0,130.0,192.0,12.0,316.0,1750.0,382733.0,1447.0,215.9,3.81,37.0,,44.0,down
2017-09,2017,Brunswick,308174.0,2190.0,117.0,476.0,72.0,532.0,1980.0,404232.0,2992.0,152.4,3.81,49.0,,70.0,down
2017-09,2017,Iredell,354900.0,1063.0,78.0,308.0,44.0,408.0,2926.0,487901.0,1387.0,333.3,3.81,148.0,,104.0,down
2017-09,2017,Dare,439000.0,1030.0,140.0,144.0,4.0,160.0,2166.0,587026.0,1261.0,218.2,3.81,12.0,,22.0,down
2017-09,2017,Stokes,199900.0,150.0,85.0,40.0,0.0,28.0,2604.0,315952.0,177.0,194.7,3.81,44.0,,16.0,down
2017-09,2017,Hertford,139900.0,89.0,178.0,4.0,0.0,12.0,1803.0,160814.0,96.0,268.3,3.81,10.0,,3.0,down
2017-09,2017,Davidson,174900.0,568.0,98.0,156.0,8.0,156.0,2108.0,230694.0,663.0,213.7,3.81,193.0,,126.0,down
2017-09,2017,New hanover,334582.0,1698.0,85.0,416.0,84.0,696.0,2170.0,506340.0,2547.0,,3.81,,,,down
2017-09,2017,Watauga,325000.0,1380.0,134.0,140.0,4.0,196.0,2100.0,476070.0,1610.0,98.5,3.81,40.0,,44.0,down
2017-09,2017,Pamlico,289500.0,175.0,186.0,16.0,0.0,32.0,1880.0,350641.0,210.0,72.6,3.81,16.0,,10.0,down
2017-09,2017,Chatham,499900.0,436.0,110.0,84.0,8.0,84.0,3187.0,601767.0,517.0,211.2,3.81,107.0,,90.0,down
2017-09,2017,Gates,165000.0,32.0,102.0,8.0,0.0,12.0,1869.0,174338.0,35.0,,3.81,5.0,,2.0,down
2017-09,2017,Johnston,259900.0,702.0,61.0,272.0,16.0,212.0,2393.0,280432.0,933.0,166.1,3.81,145.0,,248.0,down
2017-09,2017,Rutherford,244500.0,629.0,103.0,120.0,4.0,108.0,1977.0,349588.0,702.0,276.1,3.81,48.0,,25.0,down
2017-09,2017,Rowan,189900.0,567.0,88.0,124.0,12.0,204.0,2014.0,261194.0,698.0,295.6,3.81,109.0,,119.0,down
2017-09,2017,Clay,269000.0,445.0,150.0,36.0,0.0,52.0,2020.0,382640.0,445.0,178,3.81,14.0,,5.0,down
2017-09,2017,Randolph,184800.0,458.0,93.0,92.0,8.0,100.0,2000.0,258933.0,538.0,235.9,3.81,126.0,,90.0,down
2017-09,2017,Montgomery,149900.0,44.0,140.0,12.0,0.0,4.0,1768.0,222273.0,50.0,211.4,3.81,19.0,,10.0,down
2017-09,2017,Currituck,379000.0,651.0,116.0,104.0,16.0,100.0,2424.0,562624.0,745.0,157.6,3.81,12.0,,3.0,down
2017-09,2017,Cabarrus,299000.0,539.0,59.0,252.0,56.0,320.0,2558.0,326719.0,837.0,111.4,3.81,164.0,,120.0,down
2017-09,2017,Cleveland,139900.0,435.0,95.0,116.0,8.0,112.0,1800.0,195359.0,479.0,158.7,3.81,68.0,,38.0,down
2017-09,2017,Davie,262900.0,264.0,113.0,56.0,0.0,60.0,1867.0,354034.0,309.0,225.7,3.81,33.0,,9.0,down
2017-09,2017,Pasquotank,199900.0,265.0,106.0,56.0,4.0,56.0,2155.0,215356.0,305.0,518.2,3.81,51.0,,21.0,down
2017-09,2017,Onslow,190000.0,1542.0,94.0,400.0,40.0,368.0,1715.0,247351.0,2222.0,304.7,3.81,91.0,,58.0,down
2017-09,2017,Union,424900.0,955.0,68.0,336.0,84.0,496.0,3330.0,512200.0,1282.0,213.8,3.81,96.0,,130.0,down
2017-09,2017,Vance,172490.0,106.0,89.0,24.0,0.0,16.0,1805.0,210090.0,126.0,540.4,3.81,45.0,,15.0,down
2017-09,2017,Avery,239000.0,350.0,124.0,20.0,0.0,32.0,1435.0,458491.0,394.0,95.9,3.81,40.0,,9.0,down
2017-09,2017,Rockingham,149500.0,513.0,129.0,100.0,0.0,108.0,1724.0,224375.0,559.0,299.3,3.81,68.0,,73.0,down
2017-09,2017,Alexander,189900.0,139.0,85.0,36.0,0.0,48.0,1949.0,255127.0,159.0,168.3,3.81,50.0,,25.0,down
2017-09,2017,Wayne,161900.0,482.0,82.0,108.0,0.0,76.0,1814.0,178502.0,497.0,384.2,3.81,86.0,,36.0,down
2017-09,2017,Camden,274900.0,109.0,100.0,16.0,0.0,8.0,2202.0,302331.0,127.0,19.5,3.81,22.0,,9.0,down
2017-09,2017,Polk,399000.0,355.0,125.0,72.0,0.0,56.0,2343.0,563249.0,394.0,44.1,3.81,25.0,,40.0,down
2017-09,2017,Haywood,299000.0,600.0,108.0,96.0,12.0,220.0,2128.0,402215.0,769.0,302.1,3.81,50.0,,26.0,down
2017-09,2017,Madison,339900.0,192.0,137.0,24.0,0.0,44.0,1980.0,429869.0,222.0,68.2,3.81,18.0,,6.0,down
2017-09,2017,Halifax,197500.0,243.0,120.0,28.0,0.0,32.0,1971.0,278869.0,294.0,506.5,3.81,34.0,,20.0,down
2017-09,2017,Franklin,286142.0,245.0,61.0,104.0,4.0,60.0,2400.0,303149.0,306.0,186.8,3.81,67.0,,58.0,down
2017-09,2017,Chowan,239000.0,162.0,150.0,20.0,0.0,12.0,2064.0,295329.0,172.0,454.1,3.81,8.0,,4.0,down
2017-09,2017,Mitchell,210000.0,273.0,165.0,16.0,0.0,32.0,1680.0,252230.0,281.0,,3.81,38.0,,12.0,down
2017-09,2017,Forsyth,214900.0,1499.0,71.0,512.0,36.0,400.0,2355.0,312290.0,1830.0,702.2,3.81,352.0,,479.0,down
2017-09,2017,Nash,139990.0,438.0,88.0,96.0,12.0,100.0,1749.0,185302.0,574.0,,3.81,56.0,,64.0,down
2017-09,2017,Surry,179900.0,310.0,117.0,56.0,0.0,60.0,1950.0,252519.0,338.0,177,3.81,45.0,,13.0,down
2017-09,2017,Mecklenburg,384900.0,3241.0,53.0,1672.0,328.0,1832.0,2666.0,531532.0,5199.0,638.6,3.81,571.0,,905.0,down
2017-09,2017,Tyrrell,199500.0,20.0,149.0,0.0,0.0,0.0,1986.0,208926.0,24.0,265.6,3.81,5.0,,0.0,down
2017-09,2017,Jones,157000.0,35.0,106.0,8.0,0.0,8.0,1803.0,177800.0,39.0,,3.81,36.0,,18.0,down
2017-09,2017,Jackson,399000.0,1123.0,158.0,96.0,4.0,140.0,2250.0,668784.0,1249.0,251,3.81,28.0,,13.0,down
2017-09,2017,Scotland,136900.0,156.0,138.0,24.0,0.0,12.0,2000.0,169701.0,161.0,723.8,3.81,40.0,,13.0,down
2017-09,2017,Yadkin,199900.0,107.0,88.0,24.0,0.0,16.0,2008.0,265520.0,124.0,224.6,3.81,16.0,,4.0,down
2017-09,2017,Transylvania,429000.0,549.0,151.0,44.0,8.0,104.0,2464.0,663758.0,630.0,155.5,3.81,17.0,,17.0,down
2017-09,2017,Henderson,369900.0,682.0,85.0,180.0,20.0,252.0,2464.0,526374.0,897.0,145.7,3.81,100.0,,104.0,down
2017-09,2017,Wilson,129900.0,318.0,102.0,68.0,12.0,72.0,1794.0,163263.0,451.0,466.1,3.81,87.0,,70.0,down
2017-09,2017,Craven,190000.0,621.0,88.0,156.0,8.0,144.0,1916.0,247572.0,862.0,280.3,3.81,66.0,,63.0,down
2017-09,2017,Guilford,239900.0,1983.0,78.0,660.0,20.0,620.0,1952.0,324280.0,2397.0,596.6,3.81,405.0,,788.0,down
2017-09,2017,Swain,279900.0,189.0,152.0,16.0,0.0,20.0,2100.0,412820.0,213.0,287.5,3.81,14.0,,1.0,down
2017-09,2017,Perquimans,299900.0,158.0,129.0,24.0,0.0,24.0,2418.0,323996.0,172.0,199.1,3.81,9.0,,4.0,down
2017-09,2017,Robeson,139900.0,288.0,108.0,44.0,0.0,44.0,1950.0,158705.0,357.0,920.3,3.81,85.0,,47.0,down
2017-09,2017,Bladen,159500.0,101.0,133.0,12.0,0.0,8.0,1532.0,186618.0,116.0,,3.81,48.0,,9.0,down
2017-09,2017,Cumberland,150000.0,2192.0,81.0,508.0,28.0,476.0,1750.0,180631.0,2825.0,707,3.81,178.0,,83.0,down
2017-09,2017,Orange,405945.0,493.0,72.0,128.0,8.0,108.0,2584.0,527676.0,605.0,175.7,3.81,118.0,,126.0,down
2017-09,2017,Bertie,99000.0,57.0,135.0,8.0,0.0,8.0,1711.0,174503.0,62.0,151.6,3.81,16.0,,10.0,down
2017-09,2017,Wilkes,234900.0,290.0,107.0,52.0,0.0,36.0,1875.0,360756.0,353.0,226.3,3.81,53.0,,34.0,down
2017-09,2017,Granville,234900.0,111.0,92.0,48.0,0.0,36.0,2410.0,293905.0,150.0,230,3.81,54.0,,63.0,down
2017-09,2017,Wake,390393.0,4062.0,63.0,1764.0,188.0,1404.0,2809.0,467888.0,5513.0,249.7,3.81,543.0,,1627.0,down
2017-09,2017,Alleghany,221900.0,257.0,148.0,16.0,0.0,28.0,1832.0,274685.0,288.0,115.7,3.81,11.0,,0.0,down
2017-09,2017,Martin,99900.0,91.0,143.0,8.0,0.0,8.0,1673.0,115744.0,106.0,416.9,3.81,25.0,,23.0,down
2017-09,2017,Washington,120000.0,42.0,114.0,4.0,0.0,4.0,1920.0,173209.0,50.0,,3.81,8.0,,9.0,down
2017-09,2017,Burke,195000.0,428.0,97.0,92.0,0.0,72.0,1950.0,302181.0,452.0,178.7,3.81,115.0,,118.0,down
2017-09,2017,Pitt,183600.0,603.0,71.0,192.0,8.0,96.0,2016.0,222519.0,949.0,485.1,3.81,133.0,,100.0,down
2017-09,2017,Columbus,149900.0,177.0,102.0,24.0,0.0,40.0,1888.0,211939.0,214.0,365.3,3.81,36.0,,5.0,down
2017-09,2017,Harnett,184900.0,921.0,79.0,220.0,4.0,188.0,2066.0,201168.0,1155.0,298.5,3.81,110.0,,108.0,down
2017-09,2017,Caldwell,179900.0,286.0,92.0,60.0,4.0,52.0,1875.0,246815.0,338.0,177.9,3.81,105.0,,85.0,down
2017-09,2017,Lee,209999.0,484.0,92.0,108.0,4.0,100.0,2260.0,230561.0,621.0,,3.81,47.0,,22.0,down
2017-09,2017,Warren,174900.0,43.0,114.0,4.0,0.0,4.0,2101.0,270976.0,51.0,212.4,3.81,30.0,,1.0,down
2017-09,2017,Mcdowell,289000.0,281.0,122.0,48.0,0.0,44.0,2042.0,374999.0,310.0,,3.81,,,,down
2017-09,2017,Ashe,259500.0,385.0,129.0,48.0,0.0,48.0,1634.0,330049.0,461.0,,3.81,7.0,,5.0,down
2017-09,2017,Beaufort,249900.0,379.0,120.0,60.0,4.0,72.0,2074.0,275353.0,450.0,317,3.81,25.0,,18.0,down
2017-08,2017,Rowan,199700.0,545.0,90.0,180.0,12.0,160.0,2101.0,266424.0,679.0,295.6,3.88,109.0,,119.0,down
2017-08,2017,Madison,342500.0,192.0,133.0,24.0,0.0,44.0,1972.0,425486.0,226.0,68.2,3.88,18.0,,6.0,down
2017-08,2017,Warren,150000.0,41.0,106.0,4.0,0.0,4.0,2167.0,277275.0,46.0,212.4,3.88,30.0,,1.0,down
2017-08,2017,Avery,232000.0,366.0,100.0,48.0,0.0,40.0,1374.0,444250.0,416.0,95.9,3.88,40.0,,9.0,down
2017-08,2017,Perquimans,287400.0,168.0,121.0,28.0,0.0,24.0,2483.0,308533.0,179.0,199.1,3.88,9.0,,4.0,down
2017-08,2017,Union,431700.0,966.0,61.0,356.0,72.0,464.0,3362.0,524879.0,1323.0,213.8,3.88,96.0,,130.0,down
2017-08,2017,Pasquotank,199900.0,276.0,92.0,48.0,4.0,40.0,2155.0,212675.0,311.0,518.2,3.88,51.0,,21.0,down
2017-08,2017,Onslow,187700.0,1574.0,91.0,404.0,80.0,396.0,1689.0,244192.0,2313.0,304.7,3.88,91.0,,58.0,down
2017-08,2017,Transylvania,426250.0,557.0,139.0,80.0,8.0,112.0,2481.0,655532.0,651.0,155.5,3.88,17.0,,17.0,down
2017-08,2017,Martin,98950.0,93.0,138.0,8.0,0.0,4.0,1673.0,113469.0,111.0,416.9,3.88,25.0,,23.0,down
2017-08,2017,Surry,180950.0,307.0,109.0,64.0,4.0,56.0,1942.0,252263.0,335.0,177,3.88,45.0,,13.0,down
2017-08,2017,Randolph,172400.0,465.0,77.0,140.0,0.0,100.0,1860.0,253730.0,555.0,235.9,3.88,126.0,,90.0,down
2017-08,2017,Watauga,324950.0,1431.0,117.0,176.0,4.0,200.0,2094.0,465469.0,1655.0,98.5,3.88,40.0,,44.0,down
